GRUP;TAHSILATAY;SORUMLUAVUKAT;DEVIR;ANAPARA;FAIZ;TAHSILATDURUM;CARIYILSEVK;ODEMEGUN;ANAPARAFAIZ
GRUP 1;Temmuz;;2021/03;11657.24;2156.4;İdari Takip;;6;13813.64
GRUP 1;Eylül;;2021/07;9393.31;376.66;Yasal Takip;;27;9769.97
GRUP 1;Kasım;;2021/06;606.16;52.41;İdari Takip;;23;658.57
GRUP 1;Kasım;;2021/07;1291.18;66.13;İdari Takip;;9;1357.31
GRUP 1;Kasım;;2021/06;53041.89;1748.37;Yasal Takip;;26;54790.26
GRUP 1;Kasım;;2021/10;1850.49;16.88;İdari Takip;;2;1867.37
GRUP 1;Kasım;;2021/07;5432.44;147.25;İdari Takip;;2;5579.69
GRUP 1;Kasım;;2021/09;26035.7;726.66;Yasal Takip;;24;26762.36
GRUP 1;Aralık;;2021/09;5640.76;144.63;İdari Takip;;31;5785.39
GRUP 1;Aralık;;2021/02;227.8;41.29;İdari Takip;;7;269.09
GRUP 1;Aralık;;2021/10;464.2;10.11;Yasal Takip;;12;474.31
GRUP 1;Aralık;;2021/10;3569.41;154.61;Yasal Takip;;28;3724.02
GRUP 1;Mart;;2016;2338.32;499.6;Yasal Takip;;11;2837.92
GRUP 1;Ağustos;;2021/03;15502.35;1119.29;Yasal Takip;;4;16621.64
GRUP 1;Mayıs;;2021/02;7616.11;381.46;İdari Takip;;20;7997.57
GRUP 1;Ocak;;2015;770.86;2601.78;Yasal Takip;;21;3372.64
GRUP 1;Kasım;;2017;726.98;702.12;Yasal Takip;;29;1429.1
GRUP 1;Haziran;;2016;48.33;124.82;Yasal Takip;;16;173.15
GRUP 1;Mayıs;;2020;1262.11;264.54;İdari Takip;;14;1526.65
GRUP 1;Ocak;;2017;147.48;135.64;İdari Takip;;4;283.12
GRUP 1;Mayıs;;2014;2481.75;908.13;Yasal Takip;;20;3389.88
GRUP 1;Eylül;;2017;1787.04;700.77;Yasal Takip;;16;2487.81
GRUP 1;Ağustos;;2014;1235.04;1315.8;Yasal Takip;;26;2550.84
GRUP 1;Haziran;;2018;6035.92;1136.31;Yasal Takip;;24;7172.23
GRUP 1;Şubat;;2014;3416.79;0;Yasal Takip;;17;3416.79
GRUP 1;Ağustos;;2018;5094.79;4034.51;Yasal Takip;;17;9129.3
GRUP 1;Kasım;;2018;3700.37;1703.57;Yasal Takip;;22;5403.94
GRUP 1;Haziran;;2017;2051.88;1184.16;Yasal Takip;;16;3236.04
GRUP 1;Şubat;;2019;0;1806.6;İdari Takip;;11;1806.6
GRUP 1;Aralık;;Devir Öncesi;170.34;954.37;Yasal Takip;;12;1124.71
GRUP 1;Ocak;;2016;1019.92;935.3;Yasal Takip;;6;1955.22
GRUP 1;Ocak;;2014;1485.53;1264.76;Yasal Takip;;7;2750.29
GRUP 1;Mayıs;;2016;0;698.48;Yasal Takip;;6;698.48
GRUP 1;Ocak;;2014;300.79;957.7;Yasal Takip;;13;1258.49
GRUP 1;Ağustos;;2017;2991.54;1517.1;Yasal Takip;;12;4508.64
GRUP 1;Aralık;;2021/02;519.51;92.09;İdari Takip;;1;611.6
GRUP 1;Nisan;;2017;2361.37;1469.67;Yasal Takip;;14;3831.04
GRUP 1;Aralık;;2016;326.05;3053.45;Yasal Takip;;10;3379.5
GRUP 1;Kasım;;2019;307.93;212.14;İdari Takip;;4;520.07
GRUP 1;Kasım;;2013;971.66;506.95;Yasal Takip;;22;1478.61
GRUP 1;Eylül;;2021/03;792.52;86.7;İdari Takip;;21;879.22
GRUP 1;Ağustos;;2021/04;1952.32;98.05;Yasal Takip;;15;2050.37
GRUP 1;Aralık;;2021/05;539.5;68.52;İdari Takip;;23;608.02
GRUP 1;Ağustos;;2021/05;29808.29;1068.39;İdari Takip;;9;30876.68
GRUP 1;Ekim;;2021/02;1522;221.03;İdari Takip;;5;1743.03
GRUP 1;Aralık;;2021/05;219.84;24.45;İdari Takip;;13;244.29
GRUP 1;Kasım;;2021/09;688.6;19.47;İdari Takip;;14;708.07
GRUP 1;Kasım;;2021/06;7951.32;644.61;Yasal Takip;;11;8595.93
GRUP 1;Aralık;;2021/07;158.97;10.91;İdari Takip;;17;169.88
GRUP 1;Ekim;;2021/08;11784.66;415.95;İdari Takip;;26;12200.61
GRUP 1;Aralık;;2021/07;820.76;55.64;İdari Takip;;6;876.4
GRUP 1;Aralık;;2021/04;1610;232.61;İdari Takip;;23;1842.61
GRUP 1;Kasım;;2021/09;17286.33;1694.69;İdari Takip;;29;18981.02
GRUP 1;Aralık;;2021/07;287.6;28.05;İdari Takip;;28;315.65
GRUP 1;Haziran;;2019;4740.23;1898.06;Yasal Takip;;14;6638.29
GRUP 1;Ocak;;2014;1053.54;790;Yasal Takip;;18;1843.54
GRUP 1;Mart;;2021/01;21618.6;300.69;İdari Takip;;4;21919.29
GRUP 1;Mart;;2013;1546.9;0;Yasal Takip;;5;1546.9
GRUP 1;Temmuz;;2019;12270.87;4296.6;Yasal Takip;;6;16567.47
GRUP 1;Temmuz;;2020;208.3;27.01;İdari Takip;;18;235.31
GRUP 1;Kasım;;2020;76.31;15.21;İdari Takip;;1;91.52
GRUP 1;Şubat;;2018;2582.41;2003.65;Yasal Takip;;4;4586.06
GRUP 1;Eylül;;2014;5368.18;5687.97;Yasal Takip;;10;11056.15
GRUP 1;Ekim;;2015;0;100.08;Yasal Takip;;4;100.08
GRUP 1;Ağustos;;2014;1773.55;1377.55;Yasal Takip;;12;3151.1
GRUP 1;Mart;;2018;4508.61;1869.29;Yasal Takip;;9;6377.9
GRUP 1;Ağustos;;2015;1524.45;1232.36;Yasal Takip;;17;2756.81
GRUP 1;Mart;;2018;5875.48;5167.01;Yasal Takip;;3;11042.49
GRUP 1;Ocak;;2013;1735.59;251.41;Yasal Takip;;12;1987
GRUP 1;Temmuz;;2021/02;2615.41;151.73;İdari Takip;;26;2767.14
GRUP 1;Nisan;;2021/03;414.7;8.71;Yasal Takip;;20;423.41
GRUP 1;Haziran;;2013;110.06;573.22;Yasal Takip;;14;683.28
GRUP 1;Aralık;;2021/03;50.4;9.23;İdari Takip;;27;59.63
GRUP 1;Haziran;;2021/04;612.36;11.13;İdari Takip;;13;623.49
GRUP 1;Eylül;;2021/03;8650.18;5889.48;Yasal Takip;;1;14539.66
GRUP 1;Temmuz;;2021/04;1254.27;57.94;Yasal Takip;;4;1312.21
GRUP 1;Temmuz;;2021/04;568.89;22.14;İdari Takip;;4;591.03
GRUP 1;Ağustos;;2021/01;3931.5;479.64;İdari Takip;;13;4411.14
GRUP 1;Eylül;;2021/05;1425.56;96.86;Yasal Takip;;25;1522.42
GRUP 1;Kasım;;2021/07;148.1;10.54;Yasal Takip;;21;158.64
GRUP 1;Kasım;;2021/09;5614.44;167.94;İdari Takip;;10;5782.38
GRUP 1;Kasım;;2021/03;14085.75;2556.35;Yasal Takip;;26;16642.1
GRUP 1;Aralık;;2021/11;16191.5;201.61;İdari Takip;;15;16393.11
GRUP 1;Aralık;;2021/05;1915.67;185.97;Yasal Takip;;21;2101.64
GRUP 1;Aralık;;2021/11;1577.58;11.35;İdari Takip;;2;1588.93
GRUP 1;Aralık;;2015;4984.38;4471.75;Yasal Takip;;21;9456.13
GRUP 1;Nisan;;2013;4712.5;469.87;Yasal Takip;;15;5182.37
GRUP 1;Haziran;;2014;0;192.47;Yasal Takip;;27;192.47
GRUP 1;Şubat;;2016;2682.13;639.82;Yasal Takip;;10;3321.95
GRUP 1;Nisan;;2018;595.73;2226.13;Yasal Takip;;30;2821.86
GRUP 1;Haziran;;2020;96.33;12.58;İdari Takip;;27;108.91
GRUP 1;Mayıs;;2013;518.4;0.31;Yasal Takip;;27;518.71
GRUP 1;Haziran;;2021/04;15888.87;503.12;İdari Takip;;23;16391.99
GRUP 1;Ağustos;;2021/07;1906.08;19.04;İdari Takip;;10;1925.12
GRUP 1;Haziran;;2021/06;770.07;4.5;İdari Takip;;30;774.57
GRUP 1;Eylül;;2021/06;15824.18;413.98;İdari Takip;;24;16238.16
GRUP 1;Eylül;;2021/06;4922.71;210.87;İdari Takip;;17;5133.58
GRUP 1;Kasım;;2021/11;877;4.81;İdari Takip;;25;881.81
GRUP 1;Kasım;;2021/11;390.17;1.96;İdari Takip;;24;392.13
GRUP 1;Aralık;;2017;795.04;1085.99;Yasal Takip;;27;1881.03
GRUP 1;Ekim;;2013;440.9;1790.95;Yasal Takip;;6;2231.85
GRUP 1;Mayıs;;2020;282.73;27.46;Yasal Takip;2021;19;310.19
GRUP 1;Temmuz;;2021/01;93.79;9.79;Yasal Takip;;17;103.58
GRUP 1;Şubat;;2017;161.16;140.77;İdari Takip;;11;301.93
GRUP 1;Şubat;;2017;719.79;724.38;Yasal Takip;;1;1444.17
GRUP 1;Haziran;;2018;71;53.71;İdari Takip;;15;124.71
GRUP 1;Kasım;;2021/05;635.6;65.06;İdari Takip;;2;700.66
GRUP 1;Ağustos;;2021/02;3902.26;316.47;İdari Takip;;9;4218.73
GRUP 1;Ağustos;;2021/03;5464.34;400.4;İdari Takip;;10;5864.74
GRUP 1;Ekim;;2021/08;5291.6;135.12;İdari Takip;;27;5426.72
GRUP 1;Kasım;;2021/05;186.1;18.74;İdari Takip;;14;204.84
GRUP 1;Mart;;2016;840.62;1264.41;Yasal Takip;;19;2105.03
GRUP 1;Haziran;;2015;97.03;126.63;Yasal Takip;;23;223.66
GRUP 1;Eylül;;2016;9601.42;11972.82;İdari Takip;;13;21574.24
GRUP 1;Ağustos;;2018;689.52;1176.61;Yasal Takip;;15;1866.13
GRUP 1;Temmuz;;2015;0;8.27;Yasal Takip;;13;8.27
GRUP 1;Mart;;2013;380.99;0;İdari Takip;;19;380.99
GRUP 1;Ağustos;;2016;584.61;1642.2;Yasal Takip;;18;2226.81
GRUP 1;Mayıs;;2016;0;26.45;Yasal Takip;;5;26.45
GRUP 1;Kasım;;Devir Öncesi;0;297.83;Yasal Takip;;27;297.83
GRUP 1;Nisan;;2015;2341.3;410.61;Yasal Takip;;6;2751.91
GRUP 1;Nisan;;2017;1484.53;1206.87;Yasal Takip;;6;2691.4
GRUP 1;Eylül;;2019;99.12;65.78;İdari Takip;;13;164.9
GRUP 1;Ekim;;2014;71.19;117.81;İdari Takip;;25;189
GRUP 1;Haziran;;2015;1285.08;415.59;Yasal Takip;;14;1700.67
GRUP 1;Haziran;;2021/02;226.8;13.93;Yasal Takip;;5;240.73
GRUP 1;Mayıs;;2021/01;820.51;27.26;İdari Takip;;8;847.77
GRUP 1;Haziran;;2019;38.2;12.91;İdari Takip;;26;51.11
GRUP 1;Mayıs;;2021/02;1136.78;59.49;İdari Takip;;29;1196.27
GRUP 1;Temmuz;;2021/03;5790.79;226.77;İdari Takip;;14;6017.56
GRUP 1;Eylül;;2021/07;912.9;28.68;Yasal Takip;;15;941.58
GRUP 1;Kasım;;2017;993.74;1082.91;Yasal Takip;;3;2076.65
GRUP 1;Eylül;;2016;479.41;229.52;Yasal Takip;;9;708.93
GRUP 1;Ocak;;2015;383.67;358.18;Yasal Takip;;5;741.85
GRUP 1;Kasım;;2021/01;5464.64;3621.56;Yasal Takip;;5;9086.2
GRUP 1;Ekim;;2021/02;128.41;17.47;Yasal Takip;;2;145.88
GRUP 1;Mayıs;;2015;0;0;Yasal Takip;;3;0
GRUP 1;Ocak;;2015;0;0;Yasal Takip;;14;0
GRUP 1;Eylül;;2021/06;913.48;43.68;Yasal Takip;;2;957.16
GRUP 1;Ağustos;;2021/07;1598.59;13.87;İdari Takip;;14;1612.46
GRUP 1;Kasım;;2021/08;6941.51;209.16;İdari Takip;;11;7150.67
GRUP 1;Aralık;;2021/09;3691.54;59.21;İdari Takip;;26;3750.75
GRUP 1;Ağustos;;2020;496.83;74.95;Yasal Takip;2021;21;571.78
GRUP 1;Kasım;;2020;376.17;75.5;İdari Takip;;18;451.67
GRUP 1;Temmuz;;2020;353.38;52.08;İdari Takip;;16;405.46
GRUP 1;Aralık;;2021/04;210.67;33.22;İdari Takip;;29;243.89
GRUP 1;Ağustos;;2021/06;306.2;9.89;Yasal Takip;;8;316.09
GRUP 1;Eylül;;2021/05;504.76;33.38;Yasal Takip;;18;538.14
GRUP 1;Kasım;;2021/07;557.67;33.8;İdari Takip;;17;591.47
GRUP 1;Aralık;;2021/08;20195.98;462.2;Yasal Takip;;23;20658.18
GRUP 1;Aralık;;2021/07;1167.6;108.14;İdari Takip;;31;1275.74
GRUP 1;Ocak;;2016;37.64;128.53;Yasal Takip;;31;166.17
GRUP 1;Mayıs;;2021/03;304.6;10.5;İdari Takip;;30;315.1
GRUP 1;Nisan;;2017;0;2748.78;Yasal Takip;;28;2748.78
GRUP 1;Nisan;;2021/02;120.28;4.2;İdari Takip;;25;124.48
GRUP 1;Haziran;;2021/05;1735.9;22.58;İdari Takip;;7;1758.48
GRUP 1;Ekim;;2020;798.33;180.67;İdari Takip;;25;979
GRUP 1;Aralık;;2021/11;649.8;10.02;Yasal Takip;;18;659.82
GRUP 1;Eylül;;2015;848.16;602.91;Yasal Takip;;7;1451.07
GRUP 1;Şubat;;2021/01;606.7;2.83;Yasal Takip;;23;609.53
GRUP 1;Ağustos;;2021/01;449.52;54.85;İdari Takip;;9;504.37
GRUP 1;Eylül;;2021/02;325.97;44.84;Yasal Takip;;25;370.81
GRUP 1;Aralık;;2021/04;57.5;9.01;İdari Takip;;31;66.51
GRUP 1;Eylül;;2021/02;583.14;33.53;İdari Takip;;27;616.67
GRUP 1;Ekim;;2021/05;215.8;18.61;İdari Takip;;2;234.41
GRUP 1;Aralık;;2021/10;6584.18;185.03;İdari Takip;;14;6769.21
GRUP 1;Aralık;;2013;33;3.24;Yasal Takip;;19;36.24
GRUP 1;Ağustos;;2013;1007.1;1795.54;Yasal Takip;;11;2802.64
GRUP 1;Nisan;;2021/03;648.58;2.51;İdari Takip;;11;651.09
GRUP 1;Haziran;;2014;43.65;20.53;Yasal Takip;;28;64.18
GRUP 1;Eylül;;2014;2159.69;1078.24;Yasal Takip;;13;3237.93
GRUP 1;Temmuz;;2021/06;1488.3;15.72;İdari Takip;;3;1504.02
GRUP 1;Aralık;;2021/07;134.92;7.95;İdari Takip;;22;142.87
GRUP 1;Eylül;;2021/08;2481.5;48.89;İdari Takip;;19;2530.39
GRUP 1;Ocak;;2021/03;42.3;0.7;İdari Takip;;1;43
GRUP 1;Mayıs;;2021/01;193.7;11.71;İdari Takip;;15;205.41
GRUP 1;Ekim;;2018;814.13;881.57;Yasal Takip;;14;1695.7
GRUP 1;Ağustos;;2016;80.43;93.69;İdari Takip;;21;174.12
GRUP 1;Kasım;;2021/08;129.5;6.76;İdari Takip;;28;136.26
GRUP 1;Ağustos;;2021/01;72.38;9.79;Yasal Takip;;28;82.17
GRUP 1;Aralık;;2020;85.71;29.59;İdari Takip;;30;115.3
GRUP 1;Kasım;;2015;45.76;798.47;Yasal Takip;;4;844.23
GRUP 1;Ekim;;2021/04;297.16;27.33;İdari Takip;;13;324.49
GRUP 1;Ekim;;2021/10;185.2;1.17;İdari Takip;;21;186.37
GRUP 1;Haziran;;2019;1085.1;627.93;İdari Takip;;11;1713.03
GRUP 1;Haziran;;2015;282.6;414.03;Yasal Takip;;28;696.63
GRUP 1;Temmuz;;2021/02;809.87;66.81;İdari Takip;;9;876.68
GRUP 1;Aralık;;2014;358.47;597.86;Yasal Takip;;23;956.33
GRUP 1;Ağustos;;2018;97.25;74.55;İdari Takip;;17;171.8
GRUP 1;Kasım;;2021/05;74.6;8.12;İdari Takip;;6;82.72
GRUP 1;Ekim;;2021/05;453.4;36.56;İdari Takip;;9;489.96
GRUP 1;Ağustos;;2014;307.05;310.04;Yasal Takip;;28;617.09
GRUP 1;Temmuz;;2021/01;219.6;23.35;İdari Takip;;20;242.95
GRUP 1;Kasım;;2021/05;242.93;13.75;İdari Takip;;22;256.68
GRUP 1;Aralık;;2014;0;24.86;Yasal Takip;;19;24.86
GRUP 1;Ocak;;2017;10.7;0;İdari Takip;;12;10.7
GRUP 1;Şubat;;2013;85.58;145.35;İdari Takip;;25;230.93
GRUP 1;Haziran;;2019;74.5;29.04;İdari Takip;;21;103.54
GRUP 1;Kasım;;2021/05;209.8;22.18;İdari Takip;;18;231.98
GRUP 1;Kasım;;2021/10;196.88;3.28;Yasal Takip;;21;200.16
GRUP 1;Eylül;;2019;84.68;44.06;İdari Takip;;17;128.74
GRUP 1;Ekim;;Devir Öncesi;0;0;Yasal Takip;;31;0
GRUP 1;Aralık;;2018;22;17.84;İdari Takip;;30;39.84
GRUP 1;Aralık;;2021/02;1573.54;279.24;Yasal Takip;;8;1852.78
GRUP 1;Mayıs;;2016;0;0;Yasal Takip;;28;0
GRUP 1;Ocak;;2015;4.9;0;Yasal Takip;;11;4.9
GRUP 1;Haziran;;2019;34;15.58;İdari Takip;;15;49.58
GRUP 1;Temmuz;;2020;77.41;10.87;İdari Takip;;4;88.28
GRUP 1;Aralık;;2021/08;109.22;7.68;Yasal Takip;;19;116.9
GRUP 1;Ekim;;2021/03;94.7;11.21;İdari Takip;;10;105.91
GRUP 1;Aralık;;2021/11;201.7;1.52;İdari Takip;;4;203.22
GRUP 1;Şubat;;2016;174.85;85.79;Yasal Takip;;1;260.64
GRUP 1;Haziran;;2020;0;0;İdari Takip;2021;22;0
GRUP 1;Haziran;;2018;82.15;62.59;İdari Takip;;14;144.74
GRUP 1;Haziran;;Devir Öncesi;0;0;Yasal Takip;;26;0
GRUP 1;Aralık;;2021/04;70.5;11;İdari Takip;;30;81.5
GRUP 1;Eylül;;2015;431.1;161.42;Yasal Takip;;2;592.52
GRUP 1;Aralık;;2021/07;59.4;5.31;İdari Takip;;29;64.71
GRUP 1;Ekim;;2021/01;261.5;44.75;İdari Takip;;25;306.25
GRUP 1;Kasım;;2021/11;446.5;1.69;İdari Takip;;18;448.19
GRUP 1;Ocak;;2021/11;94.3;2.84;İdari Takip;;2;97.14
GRUP 1;Ekim;;2014;0;448.11;Yasal Takip;;3;448.11
GRUP 1;Kasım;;2021/03;39.77;4.85;İdari Takip;;30;44.62
GRUP 1;Eylül;;2021/03;156.5;17.83;İdari Takip;;30;174.33
GRUP 1;Ağustos;;2019;94.27;53.69;İdari Takip;;26;147.96
GRUP 1;Ekim;;2021/07;177.1;7.69;Yasal Takip;;3;184.79
GRUP 1;Ağustos;;2020;22130.29;7079.12;Yasal Takip;2021;11;29209.41
GRUP 1;Temmuz;;2021/03;2765.9;127.57;İdari Takip;;9;2893.47
GRUP 1;Mart;;Devir Öncesi;31031.16;12114.27;Yasal Takip;;23;43145.43
GRUP 1;Ocak;;Devir Öncesi;40052.66;27484.04;Yasal Takip;;22;67536.7
GRUP 1;Mart;;2019;15399.26;6220.24;Yasal Takip;;19;21619.5
GRUP 1;Eylül;;2021/01;43757.99;20549.37;Yasal Takip;;22;64307.36
GRUP 1;Mart;;Devir Öncesi;28316.1;5950.86;Yasal Takip;;25;34266.96
GRUP 1;Şubat;;Devir Öncesi;26454.72;6362.33;Yasal Takip;;3;32817.05
GRUP 1;Şubat;;2020;92616.27;13699.78;Yasal Takip;;12;106316.05
GRUP 1;Haziran;;2020;41005.45;6225.71;Yasal Takip;2021;23;47231.16
GRUP 1;Mart;;Devir Öncesi;48597.76;6849.45;Yasal Takip;;26;55447.21
GRUP 1;Haziran;;2021/03;47613.8;3394.96;Yasal Takip;;25;51008.76
GRUP 1;Kasım;;2021/03;9334.16;1544.15;Yasal Takip;;11;10878.31
GRUP 1;Mart;;2021/02;6472.27;63.01;İdari Takip;;26;6535.28
GRUP 1;Mart;;2021/01;7878.58;145.05;İdari Takip;;25;8023.63
GRUP 1;Mart;;2020;62338.53;8897.58;Yasal Takip;;31;71236.11
GRUP 1;Nisan;;2020;20306.51;1386.81;Yasal Takip;2021;6;21693.32
GRUP 1;Mart;;2019;488.35;34.22;İdari Takip;;15;522.57
GRUP 1;Nisan;;2021/02;41446.74;865.62;İdari Takip;;15;42312.36
GRUP 1;Ağustos;;2020;35362.45;27033.23;Yasal Takip;;31;62395.68
GRUP 1;Temmuz;;Devir Öncesi;25602.38;8310.89;Yasal Takip;;26;33913.27
GRUP 1;Mayıs;;2019;33703.22;16405.06;Yasal Takip;;18;50108.28
GRUP 1;Aralık;;2013;15306.55;5543.67;Yasal Takip;;27;20850.22
GRUP 1;Kasım;;Devir Öncesi;24360.06;28995.36;Yasal Takip;;15;53355.42
GRUP 1;Mart;;2020;96150.02;16704.76;Yasal Takip;;11;112854.78
GRUP 1;Eylül;;2020;20432.5;5217.48;Yasal Takip;;28;25649.98
GRUP 1;Haziran;;Devir Öncesi;16548.19;5020.78;Yasal Takip;;17;21568.97
GRUP 1;Temmuz;;2021/02;9746.77;924.61;Yasal Takip;;30;10671.38
GRUP 1;Aralık;;2019;6609.79;5327.74;Yasal Takip;;28;11937.53
GRUP 1;Aralık;;2015;355.02;434.43;Yasal Takip;;30;789.45
GRUP 1;Nisan;;2020;63843.8;12553.13;Yasal Takip;;1;76396.93
GRUP 1;Ekim;;2020;44132.08;4978.55;Yasal Takip;;27;49110.63
GRUP 1;Haziran;;2021/02;34482.58;2077.74;Yasal Takip;;22;36560.32
GRUP 1;Ağustos;;Devir Öncesi;25979.45;9486.77;Yasal Takip;;25;35466.22
GRUP 1;Ocak;;2020;9315.26;332.12;İdari Takip;;29;9647.38
GRUP 1;Ocak;;2018;8562.58;5830.39;Yasal Takip;;4;14392.97
GRUP 1;Kasım;;2020;15488.15;1371.96;Yasal Takip;2021;30;16860.11
GRUP 1;Eylül;;Devir Öncesi;28689.41;31032.8;Yasal Takip;;29;59722.21
GRUP 1;Mart;;Devir Öncesi;27885.42;8550.88;Yasal Takip;;24;36436.3
GRUP 1;Ocak;;2013;1142.19;0;Yasal Takip;;27;1142.19
GRUP 1;Mart;;2021/01;7679.68;130;İdari Takip;;26;7809.68
GRUP 1;Temmuz;;2019;37068.92;14783.28;Yasal Takip;;9;51852.2
GRUP 1;Mayıs;;Devir Öncesi;3969.75;4232.37;Yasal Takip;;25;8202.12
GRUP 1;Kasım;;Devir Öncesi;34994.38;30202.54;Yasal Takip;;11;65196.92
GRUP 1;Eylül;;2018;697.09;1289.73;Yasal Takip;;21;1986.82
GRUP 1;Şubat;;2020;26504.79;1604.16;Yasal Takip;2021;23;28108.95
GRUP 1;Temmuz;;2019;9924.53;7492.53;Yasal Takip;;27;17417.06
GRUP 1;Aralık;;2015;3306.05;1876.21;Yasal Takip;;10;5182.26
GRUP 1;Haziran;;2020;10184.91;1026.65;Yasal Takip;2021;9;11211.56
GRUP 1;Ekim;;2018;8151.82;1603.71;Yasal Takip;;19;9755.53
GRUP 1;Temmuz;;Devir Öncesi;28455.45;24184.77;Yasal Takip;;30;52640.22
GRUP 1;Mart;;2014;858.03;592.01;Yasal Takip;;15;1450.04
GRUP 1;Şubat;;2020;20304.6;1209.96;İdari Takip;;16;21514.56
GRUP 1;Mart;;2021/01;93310.87;1186.16;Yasal Takip;;10;94497.03
GRUP 1;Haziran;;2020;608.72;72.21;Yasal Takip;2021;26;680.93
GRUP 1;Eylül;;2021/02;10901.1;1236.71;Yasal Takip;;2;12137.81
GRUP 1;Mart;;Devir Öncesi;447.65;0;Yasal Takip;;6;447.65
GRUP 1;Mart;;2021/01;7859.1;102.98;İdari Takip;;8;7962.08
GRUP 1;Aralık;;2021/01;1557.33;325.04;Yasal Takip;;22;1882.37
GRUP 1;Nisan;;2019;7121.12;6653.65;Yasal Takip;;14;13774.77
GRUP 1;Eylül;;2020;20764.33;5879.76;Yasal Takip;2021;3;26644.09
GRUP 1;Ağustos;;2018;2006.73;3886.03;Yasal Takip;;11;5892.76
GRUP 1;Aralık;;2017;587.5;615.74;Yasal Takip;;13;1203.24
GRUP 1;Aralık;;2014;882.43;1194.19;Yasal Takip;;6;2076.62
GRUP 1;Temmuz;;2020;7168.29;2393.23;Yasal Takip;;5;9561.52
GRUP 1;Aralık;;2014;267.64;2220.63;Yasal Takip;;21;2488.27
GRUP 1;Eylül;;2021/03;5641.78;552.59;Yasal Takip;;16;6194.37
GRUP 1;Eylül;;2014;660.7;1564.44;Yasal Takip;;29;2225.14
GRUP 1;Temmuz;;2021/01;21642.24;2117.07;Yasal Takip;;1;23759.31
GRUP 1;Aralık;;2020;20713.94;10191.95;Yasal Takip;;2;30905.89
GRUP 1;Aralık;;2016;4757.72;2484.11;Yasal Takip;;21;7241.83
GRUP 1;Nisan;;2021/02;773.18;0;Yasal Takip;;11;773.18
GRUP 1;Mart;;2021/01;47681.99;1147.81;Yasal Takip;;19;48829.8
GRUP 1;Şubat;;2016;1271.59;547.27;Yasal Takip;;11;1818.86
GRUP 1;Aralık;;2020;610.16;188.77;İdari Takip;;31;798.93
GRUP 1;Şubat;;2016;19867.56;16132.68;Yasal Takip;;24;36000.24
GRUP 1;Ekim;;2013;2708.35;245.13;Yasal Takip;;4;2953.48
GRUP 1;Kasım;;2014;1569.04;1013.82;Yasal Takip;;2;2582.86
GRUP 1;Haziran;;2019;6669.59;5005.85;Yasal Takip;;4;11675.44
GRUP 1;Haziran;;2020;10353.59;2664.57;Yasal Takip;;21;13018.16
GRUP 1;Ağustos;;2019;15810.77;12821.62;Yasal Takip;;17;28632.39
GRUP 1;Kasım;;2021/01;1337.03;910.37;Yasal Takip;;11;2247.4
GRUP 1;Ağustos;;2016;5629.01;3157.58;Yasal Takip;;26;8786.59
GRUP 1;Nisan;;2019;17922.98;7817.67;Yasal Takip;;12;25740.65
GRUP 1;Aralık;;2014;7304.36;0;Yasal Takip;;1;7304.36
GRUP 1;Mayıs;;2020;7415.33;1700.54;Yasal Takip;2021;17;9115.87
GRUP 1;Haziran;;2018;845.01;593.59;Yasal Takip;;23;1438.6
GRUP 1;Kasım;;2019;2377.37;1639.12;Yasal Takip;;2;4016.49
GRUP 1;Mayıs;;2021/02;3331.84;166.4;Yasal Takip;;12;3498.24
GRUP 1;Nisan;;2021/02;128.3;0;Yasal Takip;;10;128.3
GRUP 1;Haziran;;2016;551.82;501.56;Yasal Takip;;18;1053.38
GRUP 1;Haziran;;2019;14819.63;7515.72;Yasal Takip;;3;22335.35
GRUP 1;Kasım;;2018;8413.2;8135.94;Yasal Takip;;3;16549.14
GRUP 1;Haziran;;2021/01;47117.33;1352.01;Yasal Takip;;28;48469.34
GRUP 1;Temmuz;;2021/02;10699.35;840.56;Yasal Takip;;12;11539.91
GRUP 1;Ağustos;;2021/02;7099.76;644;Yasal Takip;;23;7743.76
GRUP 1;Haziran;;2021/03;23815.74;684.66;İdari Takip;;23;24500.4
GRUP 1;Haziran;;2016;628;461.05;Yasal Takip;;3;1089.05
GRUP 1;Şubat;;2018;3376.13;2527.39;Yasal Takip;;8;5903.52
GRUP 1;Haziran;;2020;17401.82;2849.5;Yasal Takip;2021;8;20251.32
GRUP 1;Haziran;;2021/04;35605.54;1112.84;Yasal Takip;;17;36718.38
GRUP 1;Temmuz;;2021/03;488053.8;27350.74;Yasal Takip;;6;515404.54
GRUP 1;Haziran;;2021/04;27853.97;1111;Yasal Takip;;22;28964.97
GRUP 1;Eylül;;2021/02;1327.66;89.41;Yasal Takip;;4;1417.07
GRUP 1;Haziran;;2021/03;45215.48;2140.69;Yasal Takip;;22;47356.17
GRUP 1;Eylül;;2021/01;23552;1650.94;Yasal Takip;;20;25202.94
GRUP 1;Temmuz;;2021/03;2641.8;183.24;Yasal Takip;;15;2825.04
GRUP 1;Ekim;;2021/03;70865.82;5249.42;Yasal Takip;;11;76115.24
GRUP 1;Ekim;;2021/04;42036.02;5610.2;Yasal Takip;;8;47646.22
GRUP 1;Haziran;;2021/03;49408.35;3077.03;Yasal Takip;;30;52485.38
GRUP 1;Eylül;;2021/03;6135.75;712.67;Yasal Takip;;3;6848.42
